Sample name,Number used for scaling,xsec,luminosity,net weight,initial number of events,events passing metFilter,events passing single ele trg,Good ele,Good tau,opposite charge selection,delta R cut,third lepton veto,bJet veto,Higgs pt cut,Visible mass cut,events after met cut
WZTo1L1Nu2Q,11263154.000000,10.710000,41521.000000,0.039482,11263154.000000,11248929.000000,1370224.000000,923762.000000,6012.000000,2336.637207,2336.637207,2330.978760,1902.748047,855.276123,428.943512,293.949066
WZTo2L2Q,16664610.000000,5.595000,41521.000000,0.013940,16664610.000000,16643809.000000,2269819.000000,1682107.000000,13347.000000,5159.036133,5159.036133,5134.005371,4557.149414,1222.951538,718.252991,443.869843
WZTo3LNu,6820606.000000,4.430000,41521.000000,0.026968,6820606.000000,6813277.000000,1011710.000000,712061.000000,6763.000000,2533.966553,2533.966553,2223.700928,2067.937256,1104.729248,657.541931,351.144073
WZZ,219660.000000,0.055650,41521.000000,0.010519,219660.000000,218984.000000,21974.000000,17040.000000,199.000000,78.858734,78.858734,68.403961,55.498535,27.259119,17.680195,11.681931
WMinusHToTauTau,3442926.000000,0.033400,41521.000000,0.000403,3442926.000000,3436685.000000,341778.000000,233797.000000,9541.000000,4180.788574,4180.788574,3692.828613,3382.100830,1235.067993,645.887024,438.522797
WPlusHToTauTau,3777578.000000,0.052000,41521.000000,0.000572,3777578.000000,3770072.000000,377609.000000,254267.000000,9973.000000,4318.279785,4318.279785,3848.947998,3524.054688,1335.845581,727.890686,440.533905
ZHToTauTau,4652054.000000,0.055427,41521.000000,0.000495,4652054.000000,4643296.000000,364109.000000,249509.000000,9045.000000,4283.854980,4283.854980,3961.607666,3357.798584,1291.033081,748.548706,548.225159
ZJetsToNuNu_HT100To200,22702468.000000,280.920000,41521.000000,0.513780,22702468.000000,22686184.000000,2926.000000,501.000000,1.000000,0.708317,0.708317,0.708317,0.708317,0.708317,0.708317,0.708317
ZJetsToNuNu_HT1200To2500,334332.000000,0.287400,41521.000000,0.035692,334332.000000,323647.000000,152.000000,44.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
ZJetsToNuNu_HT200To400,21618510.000000,77.640000,41521.000000,0.149117,21618510.000000,21592994.000000,4355.000000,769.000000,4.000000,1.367080,1.367080,1.367080,1.367080,1.367080,1.367080,1.367080
ZJetsToNuNu_HT2500ToInf,6446.000000,0.006933,41521.000000,0.044658,6446.000000,5906.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
ZJetsToNuNu_HT400To600,9094890.000000,10.671000,41521.000000,0.048716,9094890.000000,9066725.000000,2578.000000,535.000000,4.000000,0.682577,0.682577,0.682577,0.000000,0.000000,0.000000,0.000000
ZJetsToNuNu_HT600To800,5664642.000000,2.561100,41521.000000,0.018772,5664642.000000,5627442.000000,2006.000000,474.000000,3.000000,1.408570,1.408570,1.408570,1.408570,0.760105,0.760105,0.000000
ZJetsToNuNu_HT800To1200,2041779.000000,1.177800,41521.000000,0.023951,2041779.000000,2014718.000000,774.000000,190.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
ZZTo2L2Q,17768294.000000,3.220000,41521.000000,0.007525,17768294.000000,17747844.000000,2706827.000000,1993814.000000,15105.000000,5745.986328,5745.986328,5718.550293,4697.777344,1192.317139,600.058960,418.756348
ZZTo4L,86103680.000000,1.212000,41521.000000,0.000584,86103680.000000,86029168.000000,10154386.000000,6515053.000000,61795.000000,22500.654297,22500.654297,19292.746094,17960.125000,7696.990723,3901.786133,2005.098145
ZZTo4L,10994317.000000,1.212000,41521.000000,0.004577,10994317.000000,10984736.000000,1297299.000000,832832.000000,7844.000000,2891.615967,2891.615967,2476.473877,2288.071045,993.228455,499.437347,269.300629
ZZZ,213514.000000,0.013980,41521.000000,0.002719,213514.000000,213085.000000,17164.000000,13681.000000,153.000000,58.670433,58.670433,55.834370,39.945866,21.394167,17.276606,13.098126
VBFHToWWTo2L2Nu,499278.000000,0.085800,41521.000000,0.007135,499278.000000,498740.000000,81410.000000,56201.000000,430.000000,224.983337,224.983337,197.140091,180.606674,51.238716,33.804722,30.322107
WWTo2L2Nu_DoubleScattering,968000.000000,1.620000,41521.000000,0.069488,968000.000000,967414.000000,118516.000000,48478.000000,280.000000,108.249146,108.249146,98.047752,91.252586,46.725945,21.712492,16.863680
WZTo1L3Nu,2681223.000000,3.050000,41521.000000,0.047232,2681223.000000,2678565.000000,331309.000000,224712.000000,383.000000,206.182098,206.182098,206.182098,197.222794,134.446228,88.792938,47.945114
WpWpJJ_EWK,144938.000000,0.026150,41521.000000,0.007491,144938.000000,144433.000000,45467.000000,36044.000000,425.000000,69.652786,69.652786,42.077770,37.808357,27.859291,20.283262,7.954166
WpWpJJ_QCD,149484.000000,0.026150,41521.000000,0.007263,149484.000000,148856.000000,38490.000000,27957.000000,292.000000,73.047073,73.047073,53.367599,50.504822,27.394787,20.671530,13.308724
ZZTo2Q2Nu,36986756.000000,4.030000,41521.000000,0.004524,36986756.000000,36955536.000000,5614.000000,1022.000000,11.000000,3.601860,3.601860,3.601860,2.901574,1.533132,1.533132,0.763106
ZZTo2Q2Nu,2251465.000000,4.030000,41521.000000,0.074320,2251465.000000,2249497.000000,336.000000,50.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
