Sample name,Number used for scaling,xsec,luminosity,net weight,initial number of events,events passing metFilter,events passing single ele trg,Good ele,Good tau,opposite charge selection,delta R cut,third lepton veto,bJet veto,Higgs pt cut,Visible mass cut,events after met cut
ZJetsToNuNu_HT600To800,5664642.000000,2.561100,10380.250000,0.004693,5664642.000000,5627442.000000,1956.000000,311.393982,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
ZJetsToNuNu_HT800To1200,2041779.000000,1.177800,10380.250000,0.005988,2041779.000000,2014718.000000,886.000000,97.421379,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
ZZTo2L2Q,17768294.000000,3.220000,10380.250000,0.001881,17768294.000000,17747844.000000,3293444.000000,3052334.750000,45124.546875,30927.037109,30926.103516,30074.832031,23482.312500,8646.750977,3435.425293,2793.161377
ZZTo4L,86103680.000000,1.212000,10380.250000,0.000146,86103680.000000,86029168.000000,14804674.000000,12996418.000000,670241.125000,342253.781250,342249.187500,247406.812500,230725.765625,142428.578125,52187.480469,30660.097656
ZZTo4L,10994317.000000,1.212000,10380.250000,0.001144,10994317.000000,10984736.000000,1888166.000000,1657453.000000,85830.984375,43603.824219,43603.824219,31417.384766,29306.148438,18122.361328,6640.471191,3918.290527
ZZZ,213514.000000,0.013980,10380.250000,0.000680,213514.000000,213085.000000,19404.000000,18239.585938,719.752991,420.161469,420.161469,331.915619,237.600204,157.060501,99.607651,67.210159
VBFHToWWTo2L2Nu,499278.000000,0.085800,10380.250000,0.001784,499278.000000,498740.000000,123059.000000,104640.414062,4009.060791,3572.364014,3572.364014,2876.903076,2659.379883,1466.975586,963.766724,949.555603
WWTo2L2Nu_DoubleScattering,968000.000000,1.620000,10380.250000,0.017372,968000.000000,967414.000000,216744.000000,178698.687500,4705.465820,2298.940186,2298.940186,1774.008667,1697.588379,1321.594849,312.541046,235.100449
WZTo1L3Nu,2681223.000000,3.050000,10380.250000,0.011808,2681223.000000,2678565.000000,468519.000000,408896.843750,965.413635,660.686829,660.686829,656.754150,610.672241,492.643951,204.137695,147.012177
WpWpJJ_EWK,144938.000000,0.026150,10380.250000,0.001873,144938.000000,144433.000000,57028.000000,51277.613281,3586.186523,148.707657,148.707657,91.006096,80.405350,64.121742,44.947636,18.120728
WpWpJJ_QCD,149484.000000,0.026150,10380.250000,0.001816,149484.000000,148856.000000,48867.000000,43547.738281,2199.899658,211.510025,211.510025,159.317520,145.832840,114.134377,69.923912,37.104050
ZZTo2Q2Nu,36986756.000000,4.030000,10380.250000,0.001131,36986756.000000,36955536.000000,8478.000000,2428.980225,4.955920,1.870761,1.870761,1.870761,2.802619,1.841725,1.944838,0.983943
ZZTo2Q2Nu,2251465.000000,4.030000,10380.250000,0.018580,2251465.000000,2249497.000000,553.000000,168.066376,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
